id,ra_deg,dec,mag,ci,spect,lum,proper,dist,x,y,z
113390,345.5472,44.5729,6.43,0.959,K0,34.1979,,121.0654,83.5127,-21.5245,84.9656
113421,345.6357,-6.574,6.18,1.59,M2III,585.5986,,446.4286,429.6286,-110.0249,-51.11
113424,345.6421,-36.4209,6.46,0.938,K1III,36.1743,,126.2626,98.4272,-25.1948,-74.9636
113428,345.6515,42.7578,5.09,0.094,A3Vn,133.7827,,129.199,91.9027,-23.5085,87.7133
113441,345.6844,-20.8707,5.97,0.946,K0III,19.2486,,73.4754,66.5226,-16.9757,-26.1764
113442,345.6881,44.0588,6.37,-0.02,B2V,261.5773,,325.7329,226.8157,-57.8647,226.5132
113492,345.839,58.5639,6.43,0.898,G8IV,17.7992,,87.3362,44.1659,-11.1437,74.5172
113500,345.8742,-34.7494,5.12,0.305,A9V,6.7484,,29.4204,23.4424,-5.8995,-16.7693
113504,345.8869,67.2092,5.25,1.248,K3III,111.1732,,126.7427,47.6141,-11.9714,116.8473
113521,345.9435,28.0828,2.44,1.655,M2II-IIIvar,332.3533,Scheat,60.0962,51.4334,-12.8776,28.2901
113529,345.9692,3.82,4.48,-0.115,B6Ve,220.1912,Fumalsamakah,125.1564,121.1527,-30.2759,8.3383
113541,345.9985,-41.4789,5.79,1.069,K0III,38.2296,,95.3289,69.2984,-17.28,-63.1405
113544,346.0032,6.6163,6.42,0.417,F2V,18.5012,,88.6525,85.4475,-21.2993,10.2146
113559,346.0455,50.0521,4.64,1.058,K0III,35.6123,,54.1712,33.7563,-8.3879,41.5292
113597,346.165,-53.9649,5.37,1.453,K5III,77.1259,,111.6071,63.7515,-15.7001,-90.2518
113603,346.1902,15.2053,2.49,-0.002,B9.5III,146.9603,Markab,40.8831,38.3115,-9.4171,10.7227
113609,346.2174,-68.8202,5.53,0.395,F4III,15.2757,,53.4474,18.7543,-4.6005,-49.8371
113634,346.2762,16.5628,6.43,0.886,G8IV,3.062,,36.2188,33.7249,-8.2361,10.3248
113636,346.2908,-7.6938,5.44,0.312,F2V,23.9662,,64.2261,61.8347,-15.0842,-8.5985
113638,346.3036,-17.0792,6.15,1.37,K4III,118.4677,,198.0198,183.9044,-44.819,-58.1573
113645,346.3235,1.3071,6.39,0.928,G9III,33.266,,117.2333,113.8796,-27.7115,2.6743
113720,346.5756,18.5178,6.16,0.482,F6Vs,5.6754,,43.554,40.1706,-9.5881,13.8327
113735,346.6328,19.9109,6.44,0.544,F7V,1.8063,,27.9486,25.566,-6.0752,9.5181
113743,346.6534,59.4198,4.84,-0.06,B0.5IV,1208.9268,,346.0208,171.2817,-40.6364,297.8954
113757,346.6702,-23.7431,4.48,0.892,G8III,61.8301,,66.313,59.0649,-13.9948,-26.7
113770,346.7198,-43.5204,4.28,0.423,F5me...,27.6439,,40.4367,28.5377,-6.7356,-27.8452
113771,346.7234,-38.8923,5.62,0.006,A0V,37.5319,,87.3362,66.1594,-15.6109,-54.8348
113783,346.7511,9.4095,4.54,1.559,M2III,135.145,,100.8065,96.8032,-22.7922,16.4808
113791,346.7709,35.6365,6.38,1.158,K0,95.0605,,197.2387,156.0478,-36.6842,114.9193
113794,346.7781,25.4683,4.76,1.285,K0IIp,357.7668,,181.4882,159.5084,-37.4767,78.0419
113798,346.7893,-49.6061,6.33,1.452,K4III,406.2562,,398.4064,251.3502,-59.0031,-303.4294
113800,346.7919,52.8166,6.12,1.06,K0III,36.8468,,108.9325,64.0938,-15.0426,86.7871
113802,346.7935,59.7274,6.41,-0.03,B2.5IV,416.1022,,418.41,205.3483,-48.1885,361.3542
113806,346.8116,-50.6867,5.81,0.486,F6.5IV-V+..,8.6298,,45.7038,28.1924,-6.6064,-35.3607
113827,346.8655,32.8253,6.13,0.137,A3,82.1107,,163.3987,133.7163,-31.2016,88.5752
113828,346.8696,21.1343,5.97,0.259,A5V,5.536,,39.4011,35.7901,-8.3486,14.2062
113839,346.9136,46.3872,5.3,1.409,K5III,75.5788,,106.9519,71.8575,-16.7037,77.4351
113849,346.9389,49.2958,5.68,0.449,F5V,5.4903,,34.3407,21.8161,-5.0611,26.0332
113851,346.9489,63.6335,6.25,-0.025,B3V,462.594,,409.8361,177.3115,-41.1021,367.2014
113861,346.9743,75.3875,4.41,0.802,G2III,85.8223,,75.643,18.5922,-4.3011,73.1963
113866,346.9883,64.2225,6.21,1.084,K0,301.1619,,324.6753,137.5686,-31.7897,292.3668
113893,347.0878,-28.8237,5.6,0.882,G8III,34.0722,,82.4402,70.4001,-16.1396,-39.7457
113897,347.0983,-79.4807,6.11,0.145,A7Vn,16.92,,73.4754,13.0755,-2.9951,-72.2405
113906,347.1482,-73.5861,6.18,1.419,K3III,99.6323,,184.1621,50.7357,-11.5751,-176.6567
113912,347.1705,2.1279,5.42,0.908,G8IV,39.3007,,81.4996,79.4102,-18.0846,3.0261
113980,347.3616,-21.1724,3.68,1.202,K1III,202.3019,Safina,82.9876,75.5107,-16.9317,-29.9731
113986,347.3811,8.6772,5.05,1.484,M4Sv,478.1895,,239.8082,231.337,-51.7902,36.1791
114003,347.4339,59.3327,5.68,0.315,A5III,1331.6804,,534.7594,266.2216,-59.3421,459.9698
114004,347.436,-28.0886,5.88,1.311,K2III,153.6031,,199.2032,171.5328,-38.2291,-93.792
114005,347.4364,-67.8763,6.47,0.394,F3IV,6.2058,,52.521,19.3062,-4.3026,-48.654
114009,347.4565,-14.5106,6.43,0.01,A0V,25.3746,,104.2753,98.5395,-21.9243,-26.127
114013,347.4787,-22.4576,4.71,0.674,A3IV:,271.6439,,154.5595,139.4408,-30.9676,-59.0417
114019,347.4893,-42.8613,5.83,0.475,F4IV,4.5248,,33.4113,23.9091,-5.3052,-22.7272
114027,347.5061,9.8221,5.39,-0.068,B9III,374.2829,,248.139,238.7118,-52.8946,42.3298
114045,347.5405,-40.5915,5.9,1.565,M4III,301.7172,,281.6901,208.8685,-46.15,-183.2851
114046,347.5505,-66.8576,6.47,0.956,K0IV,9.1033,,63.6132,24.4132,-5.3897,-58.4943
114059,347.5896,-45.2467,3.88,0.998,K0III SB,77.1259,,56.1798,38.6295,-8.5006,-39.8958
114068,347.6135,43.5442,5.91,0.45,F5IV,2.8787,,27.6472,19.5734,-4.2986,19.0466
114087,347.6776,17.5944,5.68,1.33,K4III,112.616,,155.521,144.8306,-31.6374,47.0103
114158,347.9341,8.7201,5.15,0.139,A5Vn,41.8794,,74.2942,71.8131,-15.3507,11.2636
114164,347.955,26.8473,6.19,0.937,G8III-IV,14.3351,,70.1754,61.233,-13.0657,31.6922
114188,348.0519,-80.9127,6.43,1.498,K4III,120.5591,,227.2727,35.1176,-7.4313,-224.4202
114208,348.1374,49.4062,4.53,0.302,F0V,8.1208,Honores,24.5881,15.6576,-3.2889,18.6708
114245,348.2666,29.4415,6.34,0.924,G8III,34.4509,,116.5501,99.3777,-20.6405,57.2885
114260,348.3165,57.1684,5.57,1.0,K3Vvar,0.2208,,6.5462,3.4756,-0.7187,5.5006
114279,348.3604,11.065,5.85,1.004,G5III:,44.6684,,105.9322,101.8251,-20.975,20.3308
114324,348.4973,19.6339,6.47,1.151,K2,72.2437,,179.2115,165.4018,-33.6594,60.2167
114337,348.5261,-62.7,6.12,0.787,G5IV,2.6742,,29.3513,13.1929,-2.6779,-26.0821
114352,348.5599,50.6179,6.32,-0.005,A0V,39.4457,,123.6094,76.8706,-15.5559,95.5416
114362,348.5807,-6.049,4.22,1.545,M2III,68.5488,,61.9579,60.3933,-12.1986,-6.5291
114363,348.5905,29.7718,6.41,0.448,F6IVw,25.8941,,104.3841,88.8159,-17.9238,51.8316
114380,348.652,24.1029,6.36,1.167,K2III,77.1259,,176.0563,157.5648,-31.6218,71.8973
114383,348.6543,74.2313,5.89,-0.01,A0V,73.9946,,138.8889,37.0062,-7.4252,133.662
114388,348.6674,-10.6887,6.13,1.504,K5III,115.133,,193.4236,186.3618,-37.3491,-35.8749
114413,348.7442,-41.1054,5.77,1.16,K2III,25.1189,,76.5697,56.5856,-11.2616,-50.3405
114460,348.8927,-3.4964,5.56,0.062,A3V,26.3755,,71.2251,69.7608,-13.6957,-4.3437
114469,348.9072,70.8881,5.55,0.263,F0IV,70.9905,,116.2791,37.3602,-7.3249,109.8699
114493,348.9729,-9.0877,4.24,1.107,K0III,37.0169,,45.9348,44.5208,-8.6758,-7.2553
114559,349.1658,-44.4892,5.92,1.053,K1III,29.703,,89.2061,62.5038,-11.9619,-62.5133
114562,349.1761,53.2135,5.58,0.556,F7V,2.1459,,20.5044,12.0603,-2.3058,16.4214
114575,349.2077,-41.1944,6.49,1.07,K0III,55.8213,,158.9825,117.515,-22.4009,-104.7084
114577,349.2123,-7.7265,4.93,1.613,M3III,328.0953,,187.9699,182.9716,-34.8631,-25.2715
114586,349.2399,-62.0012,5.64,0.521,F7V,2.038,,20.5381,9.4721,-1.8001,-18.1343
114607,349.2865,-28.4383,6.24,1.556,M1/M2III,1571.8098,,751.8797,649.6263,-122.907,-358.0539
114609,349.2914,3.2823,3.7,0.916,G7III,51.6179,,42.3012,41.4963,-7.8473,2.422
114618,349.3194,45.1642,6.44,1.077,K0IV,13.8931,,77.5194,53.7103,-10.1299,54.9713
114622,349.3286,75.299,6.35,0.049,A2Vs,84.879,,183.8235,45.8429,-8.6384,177.8057
114634,349.3575,-58.2357,3.99,0.41,F1III,11.7382,,23.0574,11.9292,-2.2417,-19.6039
114653,349.417,-11.7129,6.33,0.058,A1/A2IV/V,37.6704,,121.3592,116.8108,-21.8247,-24.6369
114660,349.436,49.0153,4.82,1.668,M2III,306.7609,,172.7116,111.3543,-20.767,130.3774
114670,349.4759,-9.1825,4.41,-0.144,B5Vn,227.405,,123.1527,119.5294,-22.2055,-19.6527
114674,349.4833,45.4889,6.48,-0.037,B9p...,72.1107,,179.8561,123.9696,-23.0137,128.2581
114692,349.5411,-40.8244,5.54,0.445,F5V,6.6435,,35.4108,26.3508,-4.8643,-23.1495
114700,349.5834,-67.4712,6.15,1.356,K2/K3III,116.5199,,196.4637,74.0341,-13.61,-181.4709
114703,349.5972,41.7737,5.98,0.215,A7m,59.2652,,129.5337,95.016,-17.4435,86.294
114727,349.656,68.1114,4.75,0.836,K0III,42.5011,,62.2665,22.8358,-4.1681,57.7778
114740,349.706,-32.532,4.41,1.109,K1III,46.8166,,55.8659,46.3419,-8.4167,-30.0431
114753,349.7403,-9.6107,4.99,-0.022,A0V,56.5458,,80.1925,77.8027,-14.0826,-13.3884
114759,349.7637,-28.3878,6.49,1.535,K5III,138.6756,,250.6266,216.9792,-39.1825,-119.1573
114764,349.7778,-13.4586,5.2,0.787,G6/G8IV,3.23,,21.1193,20.2133,-3.645,-4.9153
114766,349.7857,-79.4724,6.34,0.913,K0III,51.5703,,142.6534,25.651,-4.622,-140.2521
114779,349.8499,-5.1244,5.56,0.386,F3IV,6.0702,,34.1647,33.4956,-5.9967,-3.0515
114781,349.8504,-18.0754,5.96,1.534,K2/K3III,657.0524,,427.3504,399.9028,-71.5904,-132.5931
114785,349.8642,34.7932,6.32,-0.053,B8III,241.4349,,305.8104,247.2174,-44.1954,174.5003
114789,349.8742,48.6253,5.44,1.014,K0III,44.6684,,87.7193,57.0776,-10.1936,65.8248
114808,349.9229,48.3809,6.29,1.123,K1III,35.059,,114.9425,75.1642,-13.3578,85.9284
114815,349.9298,-33.7081,6.35,1.308,K2III,83.0233,,181.8182,148.9201,-26.4469,-100.9021
114828,349.9684,42.078,5.81,1.512,M0III,89.8669,,147.4926,107.8002,-19.0694,98.841
114855,350.0599,61.9701,6.39,1.678,K1V,255.1526,,324.6753,150.2849,-26.3373,286.5918
114864,350.0858,5.3813,5.05,1.204,K2III,146.2851,,132.626,130.0696,-22.7341,12.4381
114882,350.1439,62.2133,6.41,1.605,K2III,1028.9636,,657.8947,302.1719,-52.4989,582.0322
114887,350.1593,23.7403,4.58,0.18,A5V,31.5065,Salm,49.5786,44.7155,-7.7564,19.96
114893,350.1704,-5.908,6.17,1.089,K0III,37.949,,113.1222,110.8695,-19.2096,-11.6438
114898,350.1837,44.1162,6.25,0.152,A5Vn,15.5883,,75.2445,53.2294,-9.2099,52.3789
114907,350.2065,30.4149,5.58,1.501,M0III,84.5668,,128.7001,109.3712,-18.879,65.1555
114908,350.209,-50.3066,6.04,0.423,Fm...,24.8428,,86.2069,54.2567,-9.363,-66.3339
114916,350.2218,38.1823,5.77,0.468,F5V,7.544,,41.9639,32.5064,-5.6021,25.9407
114948,350.3146,-26.9868,5.65,0.817,G5IV,49.1134,,101.3171,88.9979,-15.1894,-45.9762
114991,350.4789,31.8125,5.35,-0.101,B6III,408.5075,,254.4529,213.2499,-35.7666,134.1325
115026,350.6191,25.9185,6.38,1.54,K3III,533.5806,,467.2897,414.6675,-68.5059,204.2486
115031,350.6355,60.1335,5.56,1.679,K3II,1440.1244,,526.3158,258.6024,-42.6466,456.4147
115040,350.6632,-15.0393,5.19,0.203,A3V,31.2464,,65.3595,62.2846,-10.2406,-16.9596
115043,350.6688,20.8287,6.28,-0.033,B9.5V,82.1864,,175.1313,161.5201,-26.5402,62.2724
115068,350.7364,-60.0558,6.08,1.603,M3III,218.3735,,260.4167,128.2932,-20.9252,-225.6543
115073,350.7426,-20.1006,3.96,1.082,K0III,56.9639,,50.1002,46.4359,-7.5687,-17.2179
115079,350.769,12.3139,5.09,1.315,K3III,113.658,,119.0476,114.8025,-18.6576,25.389
115111,350.8831,0.2913,6.33,1.583,K2,109.2446,,206.6116,203.9989,-32.737,1.0505
115131,350.9393,-43.1244,6.12,1.464,K3III,281.5788,,301.2048,217.0974,-34.6209,-205.8991
115146,350.9771,-53.8087,6.13,0.258,A4III,43.2912,,118.624,69.1786,-10.9852,-95.7355
115157,351.0166,-21.7744,6.46,0.433,F3IV/V,8.8797,,62.5391,57.3646,-9.0686,-23.1991
115163,351.0327,-18.688,6.18,1.02,K0III,27.2647,,96.3391,90.1444,-14.2247,-30.8685
115165,351.037,41.6129,6.37,1.702,M0,212.0313,,293.2551,216.5746,-34.1588,194.749
115171,351.0552,-51.8912,5.75,1.611,M0III,142.1674,,180.5054,110.0454,-17.3208,-142.0289
115225,351.2094,62.2828,4.96,1.676,M1III,524.8075,,240.9639,110.7577,-17.1276,213.3143
115226,351.2118,32.3849,5.56,-0.075,B9III,109.5469,,145.1379,121.1256,-18.7257,77.7364
115255,351.3309,-56.849,5.6,1.063,K0III,39.7375,,89.0472,48.1389,-7.3397,-74.5532
115258,351.3449,23.4041,4.42,0.617,F8IV,40.5509,Alkarab,52.2466,47.402,-7.2155,20.7531
115304,351.5116,-20.642,4.38,1.46,K4III,116.4126,,86.881,80.4127,-12.0011,-30.628
115344,351.6478,-21.7408,6.43,1.036,K0III,31.9154,,116.9591,107.4874,-15.7807,-43.3227
115348,351.6524,-52.7216,5.53,0.409,F4V,5.0629,,30.7692,18.4391,-2.7056,-24.4831
115376,351.7331,1.2556,4.95,0.036,A0p,20.193,,47.0588,46.5586,-6.7647,1.0312
115381,351.7498,87.3075,5.56,0.25,A7IV,54.25,,102.145,4.7487,-0.6885,102.0322
115390,351.7808,42.912,5.75,-0.007,B9III,36.9488,,91.9963,66.686,-9.6325,62.6379
115391,351.781,-66.5809,6.47,1.455,K4III,200.4472,,298.5075,117.4244,-16.9608,-273.9171
115394,351.7879,-50.1572,6.22,-0.08,B9V,55.7186,,140.2525,88.936,-12.835,-107.6867
115403,351.8116,1.1226,6.26,1.013,G7III,34.8337,,112.9944,111.821,-16.0905,2.2138
115404,351.8124,-58.4761,5.63,0.983,G8III,45.2481,,96.3391,49.8579,-7.1737,-82.1216
115405,351.8187,70.3598,5.6,0.163,A6IV,21.419,,65.3595,21.7446,-3.1262,61.557
115441,351.9183,25.1673,5.99,-0.066,A0MNp...,42.8154,,110.6195,99.1241,-14.0752,47.0423
115465,351.9921,6.379,4.27,1.062,K1III,35.3834,,45.5373,44.8141,-6.3045,5.0594
115468,352.0029,-35.5445,6.34,1.201,K2III,75.6484,,172.7116,139.1626,-19.5509,-100.4033
115471,352.0149,-87.4822,5.5,1.278,K2III,122.0113,,149.0313,6.4834,-0.9095,-148.8874
115474,352.0216,-11.4498,6.37,0.902,G6/G8III,38.8329,,125.4705,121.7832,-17.0686,-24.907
115541,352.2528,-9.2661,6.2,1.438,K0,238.1223,,287.3563,281.018,-38.231,-46.2701
115542,352.2534,-44.4981,6.43,1.177,K2III,60.7016,,161.2903,113.9943,-15.5071,-113.046
115543,352.254,-63.1107,5.66,-0.142,Ap Si,66.558,,118.4834,53.0974,-7.2225,-105.6732
115550,352.2737,23.0481,6.45,1.088,G9III,42.4229,,136.0544,124.0575,-16.8313,53.2658
115554,352.2887,12.7606,4.54,0.939,G8III,38.2648,,53.6193,51.8221,-7.017,11.8433
115580,352.3624,-1.7912,6.35,1.125,K0,196.065,,279.3296,276.7163,-37.1064,-8.7311
115588,352.3837,-4.5327,6.26,1.123,K3IIIvar,6.1038,,47.3037,46.7397,-6.25,-3.7384
115626,352.508,58.5489,4.89,-0.122,B3IV,349.623,,190.4762,98.5364,-12.9585,162.4926
115631,352.5309,49.1331,6.19,1.464,K5III,223.2544,,277.0083,179.7096,-23.5608,209.4826
115665,352.6648,38.6623,6.07,0.992,G9III,141.6446,,208.7683,161.681,-20.8127,130.4235
115694,352.7548,-6.2881,6.39,1.259,K0,514.2804,,460.8295,454.3997,-57.7686,-50.4735
115711,352.8224,39.2362,5.22,1.029,K0III,44.5862,Veritate,79.1766,60.8453,-7.6624,50.0807
115731,352.8623,-44.8436,6.02,1.014,K0III,37.4973,,104.9318,73.8237,-9.2446,-73.9951
115752,352.9252,-21.3695,6.24,0.319,F0V,16.1287,,76.1615,70.3854,-8.7356,-27.7518
115753,352.9293,28.4035,6.41,0.035,A1p Sr(CrEu),39.5549,,129.0323,112.6362,-13.9711,61.3778
115779,352.9899,-1.0859,6.39,1.177,K1III,103.3713,,206.6116,205.0303,-25.2114,-3.9155
115821,353.121,23.8436,6.41,1.492,K5,92.4698,,197.2387,179.1061,-21.6078,79.7321
115865,353.2427,-37.8183,4.38,-0.095,B9.5IVMNpe.,43.8935,,53.3618,41.8608,-4.96,-32.7193
115881,353.3193,-20.9145,4.7,0.02,A0V,92.9822,,90.009,83.5078,-9.7814,-32.1309
115884,353.3315,-77.3853,5.82,0.681,G2V,4.0439,,31.4367,6.8191,-0.7973,-30.6778
115899,353.3671,22.4988,5.33,1.481,M5IIIa,163.531,,159.4896,146.3642,-17.0202,61.0309
115926,353.4291,45.0581,6.25,0.986,G8II,93.0679,,183.8235,128.998,-14.8591,130.1146
115941,353.4812,20.8409,6.1,1.654,M3III,243.8934,,277.7778,257.9249,-29.4725,98.8263
115944,353.4883,31.3253,4.97,1.383,K4III,253.7465,,168.3502,142.8819,-16.309,87.5246
115957,353.5376,-1.2476,5.91,0.299,A2m,15.8782,,64.9351,64.5072,-7.3068,-1.4138
115988,353.6564,40.2364,5.55,0.096,A1III,33.8532,,80.3213,60.9407,-6.7748,51.883
115989,353.6592,33.4973,5.63,1.042,K0III:,38.5834,,88.968,73.7376,-8.1939,49.1013
115999,353.6947,38.024,6.18,1.586,K5,158.9278,,232.5581,182.0901,-20.1198,143.2538
116002,353.7057,-15.246,5.95,1.35,K4III,47.1194,,113.8952,109.2243,-12.0475,-29.9503
116014,353.746,71.642,5.86,1.681,K0Ib,1641.3455,,645.1613,201.986,-22.1354,612.3273
116023,353.769,-42.6151,4.69,0.078,A2V,67.4217,,76.2777,55.8026,-6.0927,-51.6453
116056,353.8691,1.3131,6.47,1.151,K0,16.6571,,86.0585,85.5438,-9.1887,1.9722
116062,353.8836,-7.4644,6.4,0.874,G5III:,49.9344,,144.3001,142.2628,-15.2446,-18.7461
116099,353.9831,24.561,6.44,1.703,M1III,179.4734,,278.5515,251.9522,-26.5564,115.7833
116129,354.097,2.1022,5.68,0.449,F6Vbwvar,4.4668,,30.9789,30.7939,-3.1839,1.1364
116139,354.1271,32.9042,6.35,0.459,F6V,13.0377,,72.0461,60.171,-6.1893,39.1381
116216,354.3835,44.429,5.81,-0.064,B8V,253.0463,,247.5248,175.9135,-17.2996,173.2735
116218,354.3908,46.4582,3.81,0.984,G8III-IV,18.1803,Udkadua,26.4061,18.1036,-1.778,19.141
116225,354.4148,-13.0602,5.66,1.025,K0III,31.798,,81.9001,79.4028,-7.7648,-18.5074
116226,354.4156,16.8255,6.26,0.025,A1V,34.6737,,112.7396,107.4011,-10.5013,32.6334
116236,354.4624,-45.4924,4.74,0.082,A2V,41.6869,,61.3874,42.832,-4.1526,-43.7788
116245,354.4867,18.4007,5.49,0.01,A1Vn,28.2618,,71.3776,67.4149,-6.5071,22.5311
116258,354.5126,-15.0951,6.38,1.078,K0III,34.2926,,118.4834,113.8709,-10.9392,-30.8557
116265,354.5342,43.2681,4.29,-0.083,B8V,392.6449,Rasalnaqa,153.1394,111.0022,-10.6215,104.9637
116287,354.5989,-76.8696,5.99,0.907,K0II/III,91.622,,161.8123,36.5955,-3.46,-157.5818
116343,354.7847,50.4717,5.35,-0.061,B9V,105.2931,,129.199,81.8894,-7.4745,99.6526
116348,354.7923,75.2929,5.95,0.124,A3V,22.7196,,79.1139,20.0024,-1.8231,76.5218
116361,354.8373,77.6323,3.21,1.031,K1IV,9.0033,Errai,14.1024,3.0083,-0.2718,13.7751
116362,354.8382,74.0026,5.98,0.889,G8III,35.6123,,100.4016,27.5578,-2.4894,96.5135
116371,354.8664,-46.6378,6.07,0.24,A+...,20.2116,,78.8644,53.9317,-4.8451,-57.3366
116392,354.9461,-14.2222,4.97,0.257,A7IV,17.0137,,43.592,42.0916,-3.7224,-10.7098
116402,354.9793,9.6773,5.99,0.212,A2m,10.3562,,54.407,53.427,-4.6937,9.1457
116405,354.9877,5.6263,4.13,0.507,F7V,3.6509,,13.7137,13.5954,-1.1924,1.3445
116415,355.0118,37.6526,6.49,0.355,F2IV,18.2138,,90.8265,71.6376,-6.2527,55.4834
116439,355.102,44.3339,4.15,-0.071,B9IVn,50.7692,Kaffalmusalsala,51.6262,36.7923,-3.1529,36.0784
116454,355.159,-32.0731,5.3,0.965,K0III,52.8689,,89.4454,75.5231,-6.3963,-47.4956
116458,355.1692,36.7208,6.24,0.424,F1V,5.3015,,43.6681,34.8782,-2.9477,26.1098
116487,355.2871,-11.6807,5.89,0.984,K0III,43.9744,,107.0664,104.4947,-8.6146,-21.6763
116510,355.3616,49.5124,6.26,0.182,A4V,142.9552,,228.833,148.0908,-12.0149,174.0382
116523,355.3937,-18.0271,5.36,1.58,K4/K5III,336.6666,,232.0186,219.9163,-17.7183,-71.802
116535,355.4409,-17.8165,4.82,0.822,G2Ib/II,679.2036,,257.0694,243.9662,-19.454,-78.6555
116546,355.4773,57.26,6.24,1.025,G8III,226.9865,,285.7143,154.0412,-12.1846,240.3237
116552,355.4862,7.2505,5.89,0.101,A3Vn,37.914,,99.4036,98.3029,-7.7604,12.5456
116562,355.5117,1.78,4.49,0.2,A7V,14.8868,,32.6904,32.5744,-2.557,1.0154
116575,355.5611,44.9917,6.43,1.5,K5III,120.5591,,227.2727,160.2472,-12.4397,160.6828
116591,355.6159,-15.448,5.27,1.344,K3III,46.5586,,82.7815,79.5573,-6.0993,-22.05
116596,355.6309,61.6794,6.4,1.25,K2III,43.6918,,134.9528,63.8363,-4.8772,118.7998
116605,355.6806,-14.5449,4.49,-0.032,B9V,28.8935,,45.5373,43.9527,-3.3198,-11.4362
116606,355.6827,16.3357,6.3,0.97,K0,33.4195,,112.7396,107.8813,-8.1443,31.7097
116625,355.771,51.9393,6.44,1.034,K0,62.1155,,163.9344,100.7896,-7.4528,129.0751
116653,355.8432,10.3315,5.09,1.692,M2III,288.6689,,189.7533,186.1857,-13.5316,34.0311
116706,355.9978,29.3615,4.93,0.935,K0III,43.9339,,68.7758,59.795,-4.1835,33.722
116708,356.0052,-45.0831,6.08,0.978,G8IV,15.4312,,69.2042,48.745,-3.4042,-49.0057
116721,356.0501,-64.4045,5.73,1.393,K3II,221.6154,,223.2143,96.203,-6.6426,-201.3094
116722,356.0503,-18.2769,5.24,-0.084,B9V,94.189,,116.144,110.0228,-7.5965,-36.424
116738,356.1048,-70.4902,6.06,0.91,G8IV,7.1056,,46.5333,15.5047,-1.0557,-43.8616
116740,356.1211,-26.2466,6.23,0.495,F3/F5V,13.2678,,68.7758,61.5436,-4.1728,-30.4151
116758,356.1696,-78.7914,5.74,1.108,K1III,97.2747,,148.5884,28.8182,-1.9294,-145.7542
116766,356.2016,55.7997,6.46,0.992,G4III:,51.0035,,149.925,84.0859,-5.5826,123.9996
116851,356.5038,-18.6783,5.28,0.299,F2:V+...,36.0745,,73.2064,69.2217,-4.2291,-23.4447
116852,356.5052,-40.1826,6.32,0.21,A7V,11.7598,,67.4764,51.4556,-3.1425,-43.5375
116854,356.5085,46.4203,4.97,1.086,G5Ib,848.0081,,307.6923,211.718,-12.9177,222.8972
116878,356.598,3.4868,4.95,2.508,C5II,691.831,,275.4821,274.4876,-16.3173,16.7545
116898,356.653,66.7822,5.95,-0.049,B2IV,757.1815,,456.621,179.7052,-10.5095,419.6407
116932,356.758,57.4514,5.55,1.63,K3II,1274.0897,,492.6108,264.608,-14.9885,415.2389
116934,356.7643,58.652,4.88,1.122,K1III,27.6694,,53.3333,27.7016,-1.5661,45.5479
116947,356.8163,-11.9111,5.74,1.068,K0III,38.5478,,93.5454,91.39,-5.0834,-19.3072
116948,356.8166,-50.2265,5.18,-0.164,B3V,253.0463,,185.1852,118.2903,-6.579,-142.3295
116973,356.8877,46.8326,6.08,-0.135,B3IV,328.7002,,319.4888,218.2503,-11.867,233.0216
117004,356.9781,67.8068,5.05,0.007,A1Vn,71.8456,,92.9368,35.0563,-1.8506,86.0516
117008,356.9856,-2.7616,5.49,0.941,G8III,52.2878,,97.0874,96.8405,-5.0996,-4.6777
117053,357.1353,-6.3804,6.09,1.452,K4III,189.8454,,243.9024,242.0888,-12.114,-27.1047
117063,357.1627,64.8765,6.41,0.062,A0sp...,67.6083,,168.6341,71.5095,-3.5441,152.6804
117078,357.2057,2.2144,6.47,0.461,F5III-IV,6.7298,,54.7046,54.5988,-2.6649,2.1137
117080,357.2091,62.2145,5.43,0.67,A3Ia comp,58613816.4514,,100000.0,46560.9574,-2269.8347,88469.9107
117083,357.2247,59.979,6.33,-0.007,A0V,35.2533,,117.3709,58.6539,-2.8433,101.6246
117085,357.2314,-28.1303,4.59,0.001,A0V,22.5736,,42.1408,37.1197,-1.7951,-19.8685
117105,357.2996,58.9632,6.36,0.408,F2IV,14.8184,,77.1605,39.7389,-1.8743,66.1139
117124,357.3645,1.0761,5.77,0.167,A5m,37.1535,,93.1099,92.995,-4.2806,1.7487
117126,357.3817,-15.8613,6.21,1.212,K1/K2III,41.2667,,120.1923,115.4954,-5.2816,-32.8497
117133,357.4141,28.8424,5.95,0.187,A2m,28.34,,88.3392,77.3019,-3.4912,42.615
117135,357.4207,36.4253,5.86,0.806,G1IIIe,66.3743,,129.7017,104.2564,-4.6966,77.0135
117143,357.4566,-25.3313,6.44,0.097,A3V,22.346,,98.3284,88.7864,-3.9438,-42.07
